,U1_OK_d_wl_ew6,U1_OK_d_wl_sn21,U1_OK_d_wl_sn26,U1_OK_d_wl_sn10,U1_OK_d_wl_ew35,compliance-IBC1020_2,compliance-IBC1207_1,compliance-IBC1207_3,compliance
1173,3.2204,2.4719,7.6355,5.5025,9.8255,FALSE,FALSE,FALSE,FALSE
1174,3.1988,2.7101,7.9577,5.4161,10.0925,FALSE,TRUE,TRUE,FALSE
1175,2.762,2.3009,8.1083,5.0771,9.9071,TRUE,FALSE,FALSE,FALSE
1176,2.4008,2.5577,7.9781,5.4713,9.9839,TRUE,TRUE,FALSE,FALSE
1177,3.0032,2.3567,7.7891,5.1551,9.7319,FALSE,TRUE,FALSE,FALSE
1178,3.3248,2.4461,7.6769,5.3339,9.9959,FALSE,TRUE,TRUE,FALSE
1179,3.044,2.4881,7.9571,5.2433,10.0541,TRUE,TRUE,TRUE,TRUE
1180,2.5904,2.1839,8.1815,5.0297,9.8747,TRUE,FALSE,FALSE,FALSE
1181,2.8892,2.7359,8.0651,5.2301,9.6437,FALSE,TRUE,FALSE,FALSE
1182,2.5412,2.7041,7.7879,5.3399,10.1363,TRUE,TRUE,FALSE,FALSE
1183,2.9324,2.4605,7.6139,5.4719,9.7817,FALSE,FALSE,FALSE,FALSE
1184,3.0788,2.3783,7.8053,5.0543,9.8897,FALSE,TRUE,FALSE,FALSE
1185,3.332,2.5001,8.0213,5.0075,9.8765,FALSE,TRUE,TRUE,FALSE
1186,2.7008,2.6315,7.8677,5.0213,9.8855,TRUE,TRUE,FALSE,FALSE
1187,2.3708,2.1833,8.1155,5.3051,9.7475,TRUE,FALSE,FALSE,FALSE
1188,2.7452,2.5241,7.7513,5.0201,9.9989,TRUE,TRUE,FALSE,FALSE
1189,2.252,2.1575,7.5995,5.1017,10.1315,TRUE,FALSE,FALSE,FALSE
1190,2.6612,2.3345,7.6037,5.3543,9.5813,FALSE,TRUE,FALSE,FALSE
1191,3.2936,2.7017,7.8545,5.4077,9.6209,FALSE,TRUE,TRUE,FALSE
1192,2.2748,2.1821,7.7939,5.0321,9.6875,TRUE,FALSE,FALSE,FALSE
1193,2.8832,2.5043,7.7057,5.1275,10.0055,TRUE,TRUE,FALSE,FALSE
1194,3.2828,2.3213,8.1311,5.3771,10.0247,FALSE,TRUE,TRUE,FALSE
1195,2.726,2.2313,7.8251,4.9673,9.5429,FALSE,FALSE,FALSE,FALSE
1196,2.4536,2.3039,8.0273,5.4257,9.7127,TRUE,FALSE,FALSE,FALSE
1197,3.3464,2.1731,7.6499,5.5091,9.6125,FALSE,FALSE,FALSE,FALSE
1198,2.3024,2.6717,7.8161,5.4995,10.1111,TRUE,FALSE,FALSE,FALSE
1199,2.5544,2.7029,7.6757,5.0843,9.6359,TRUE,TRUE,FALSE,FALSE
1200,3.26,2.5703,7.7075,5.0657,10.0313,FALSE,TRUE,TRUE,FALSE
1201,3.2252,2.2541,7.8671,5.2055,9.8195,FALSE,FALSE,FALSE,FALSE
1202,2.6828,2.5091,7.6049,4.9283,9.6833,TRUE,TRUE,FALSE,FALSE
1203,2.2064,2.2931,7.7009,5.1305,9.9503,TRUE,FALSE,FALSE,FALSE
1204,2.9936,2.2895,7.8803,5.1773,9.6731,FALSE,FALSE,FALSE,FALSE
1205,3.194,2.5325,8.0489,5.5151,9.6971,FALSE,TRUE,TRUE,FALSE
1206,3.2024,2.5793,8.1413,5.4251,9.7955,FALSE,TRUE,TRUE,FALSE
1207,3.0392,2.6897,8.1503,5.0789,9.6545,FALSE,TRUE,TRUE,FALSE
1208,2.9612,2.5625,7.7435,5.3555,9.5591,FALSE,TRUE,FALSE,FALSE
1209,3.206,2.1623,7.6181,5.2805,9.9521,FALSE,FALSE,FALSE,FALSE
1210,3.068,2.4125,8.0063,4.9583,9.9269,FALSE,TRUE,FALSE,FALSE
1211,2.5496,2.2343,7.8863,5.0525,9.9731,TRUE,FALSE,FALSE,FALSE
1212,3.026,2.3531,7.6007,5.3225,9.9893,FALSE,TRUE,FALSE,FALSE
1213,2.5124,2.6561,7.7579,5.0171,10.0841,TRUE,TRUE,FALSE,FALSE
1214,3.1904,2.5391,8.0513,5.1191,9.7427,FALSE,TRUE,TRUE,FALSE
1215,2.3288,2.6405,7.9127,5.4215,9.8015,TRUE,TRUE,FALSE,FALSE
1216,2.3936,2.7365,7.8197,5.2769,9.6701,TRUE,TRUE,FALSE,FALSE
1217,2.696,2.4113,8.1671,4.9835,10.0349,TRUE,TRUE,FALSE,FALSE
1218,2.6816,2.6699,8.1839,5.1935,10.0217,TRUE,TRUE,FALSE,FALSE
1219,2.462,2.6585,7.6715,5.2931,10.0151,TRUE,TRUE,FALSE,FALSE
1220,3.3176,2.6111,7.8701,4.9319,9.8939,FALSE,TRUE,TRUE,FALSE
1221,3.2672,2.2079,8.1425,5.2391,9.6851,FALSE,FALSE,FALSE,FALSE
1222,3.1652,2.2913,8.0825,5.0411,9.9401,FALSE,FALSE,FALSE,FALSE
1223,3.3032,2.4425,7.6691,4.9307,9.8375,FALSE,TRUE,TRUE,FALSE
1224,2.8316,2.3423,7.8575,5.2727,9.6959,FALSE,TRUE,FALSE,FALSE
1225,2.2928,2.7353,8.1893,5.4641,9.6983,TRUE,FALSE,FALSE,FALSE
1226,3.0836,2.4659,8.0801,5.2319,9.8561,FALSE,TRUE,TRUE,FALSE
1227,2.99,2.6891,8.1845,4.9763,9.9059,FALSE,TRUE,FALSE,FALSE
1228,2.384,2.2799,8.1935,5.5223,9.9227,TRUE,FALSE,FALSE,FALSE
1229,2.7272,2.7065,7.9907,5.4131,9.6029,FALSE,TRUE,FALSE,FALSE
1230,3.35,2.1677,7.8215,5.2595,9.7229,FALSE,FALSE,FALSE,FALSE
1231,2.7284,2.2085,7.9253,5.1497,9.9617,TRUE,FALSE,FALSE,FALSE
1232,3.3476,2.2733,8.0435,5.2703,9.9317,FALSE,FALSE,TRUE,FALSE
1233,2.5316,2.6033,8.0333,4.9769,9.6575,TRUE,TRUE,FALSE,FALSE
1234,2.1764,2.5493,8.1269,5.3837,9.9653,TRUE,FALSE,FALSE,FALSE
1235,3.2156,2.4095,7.9289,4.9901,9.7709,FALSE,TRUE,TRUE,FALSE
1236,2.2328,2.3651,7.6145,5.1929,10.0265,TRUE,FALSE,FALSE,FALSE
1237,3.1556,2.7005,7.6127,5.3795,9.6287,FALSE,FALSE,FALSE,FALSE
1238,2.8676,2.2781,7.7993,5.0465,9.6389,FALSE,FALSE,FALSE,FALSE
1239,2.2304,2.4953,7.9721,5.4059,9.7379,TRUE,FALSE,FALSE,FALSE
1240,2.3456,2.4929,8.1917,5.1797,9.6113,TRUE,TRUE,FALSE,FALSE
1241,3.2876,2.3411,7.6943,5.1965,9.7979,FALSE,TRUE,TRUE,FALSE
1242,3.32,2.2769,7.9673,5.2475,10.0631,FALSE,FALSE,TRUE,FALSE
1243,2.78,2.3837,7.9145,5.1653,9.9131,TRUE,TRUE,FALSE,FALSE
1244,2.5352,2.4281,8.0645,4.9859,9.7007,TRUE,TRUE,FALSE,FALSE
1245,2.1716,2.6879,7.7957,4.9529,9.6563,TRUE,FALSE,FALSE,FALSE
1246,2.2148,2.2841,7.6607,5.2025,9.6071,TRUE,FALSE,FALSE,FALSE
1247,2.1884,2.5049,7.9091,5.2697,9.7787,TRUE,FALSE,FALSE,FALSE
1248,3.0236,2.3045,8.0087,5.2367,9.7331,FALSE,FALSE,FALSE,FALSE
1249,2.8664,2.7281,7.9859,5.3321,10.0811,TRUE,TRUE,TRUE,TRUE
1250,3.1052,2.4383,8.0465,5.3687,9.9635,FALSE,TRUE,TRUE,FALSE
1251,2.9537132,2.6501408,8.179835,5.2084796,10.0975766,TRUE,TRUE,TRUE,TRUE
1252,2.9944748,2.5350944,8.159945,5.4307172,10.1017382,TRUE,TRUE,TRUE,TRUE
1253,2.9198996,2.7194768,7.718855,5.04155,10.0354994,TRUE,TRUE,FALSE,FALSE
1254,2.979923165,2.743428455,7.804536922,5.105166017,10.07455255,TRUE,TRUE,FALSE,FALSE
1255,3.0871148,2.5371488,8.168135,5.237642,10.129829,TRUE,TRUE,TRUE,TRUE
1256,2.8819172,2.502224,7.679075,5.3422244,9.9900686,TRUE,TRUE,FALSE,FALSE
1257,2.911436606,2.7127329,7.90369426,5.116180925,10.03222166,TRUE,TRUE,FALSE,FALSE
1258,3.0282884,2.5530704,8.152925,5.1994292,10.0445162,TRUE,TRUE,TRUE,TRUE
1259,2.90715652,2.610116707,7.865004572,5.104094572,10.04561871,TRUE,TRUE,TRUE,TRUE
1260,3.0931364,2.5058192,8.135375,5.1763004,9.9696074,FALSE,TRUE,TRUE,FALSE
1261,3.0732188,2.7302624,7.806605,5.2034516,9.9959642,FALSE,TRUE,TRUE,FALSE
1262,3.0468164,2.5838864,7.631105,5.4809972,10.0542266,TRUE,FALSE,FALSE,FALSE
1263,2.9087828,2.6069984,7.654505,5.3251292,10.0150382,TRUE,TRUE,FALSE,FALSE
1264,2.959825167,2.645507031,7.964653439,5.260805813,9.979026407,TRUE,TRUE,TRUE,TRUE
1265,2.915282812,2.560914109,7.923423408,5.246341123,10.05654036,TRUE,TRUE,TRUE,TRUE
1266,2.8870124,2.6927696,8.133035,5.1441212,10.1253206,TRUE,TRUE,FALSE,FALSE
1267,2.89535,2.5910768,7.760975,5.2808828,9.9727286,TRUE,TRUE,FALSE,FALSE
1268,2.868079499,2.701571021,8.085901531,5.078759917,10.05529349,TRUE,TRUE,FALSE,FALSE
1269,2.96207246,2.570131909,7.93195732,5.379160116,10.07110598,TRUE,TRUE,TRUE,TRUE
1270,2.910412731,2.5984178,7.909379583,5.337222373,10.03687108,TRUE,TRUE,TRUE,TRUE
1271,3.0824828,2.5289312,8.010185,5.473958,10.1249738,TRUE,TRUE,TRUE,TRUE
1272,2.8828436,2.5427984,8.058155,5.0375276,10.0143446,TRUE,TRUE,FALSE,FALSE
1273,3.013466,2.5237952,7.901375,5.4156332,9.9730754,FALSE,TRUE,TRUE,FALSE
1274,3.0769244,2.604944,7.680245,5.3874764,10.1111018,TRUE,TRUE,FALSE,FALSE
1275,3.0092972,2.615216,7.810115,5.0123876,9.989375,FALSE,TRUE,TRUE,FALSE
1276,2.91514048,2.493445634,8.093702102,5.344039045,10.03050826,TRUE,TRUE,FALSE,FALSE
1277,2.974094,2.5592336,7.729385,5.4447956,10.072607,TRUE,TRUE,FALSE,FALSE
1278,2.8684844,2.6218928,8.072195,5.4769748,10.1076338,TRUE,TRUE,TRUE,TRUE
1279,3.009402751,2.655351193,7.967653871,5.284356492,9.987695537,FALSE,TRUE,TRUE,FALSE
1280,3.014607839,2.631156641,7.97562469,5.248167121,10.09025666,TRUE,TRUE,TRUE,TRUE
1281,2.9310164,2.7446432,7.775015,5.46893,10.0892534,TRUE,TRUE,FALSE,FALSE
1282,2.9333324,2.612648,7.675565,5.1702668,9.9723818,TRUE,TRUE,TRUE,TRUE
1283,2.9773364,2.7338576,8.078045,5.41865,10.0455566,TRUE,TRUE,TRUE,TRUE
1284,2.9991068,2.7266672,7.994975,5.0385332,10.0029002,TRUE,TRUE,FALSE,FALSE
1285,2.9884532,2.6706848,8.120165,5.0546228,9.9741158,TRUE,TRUE,FALSE,FALSE
1286,2.990578404,2.684500848,7.813880768,5.371455637,10.02042495,TRUE,TRUE,TRUE,TRUE
1287,3.0801668,2.7441296,7.709495,5.2999892,10.0663646,TRUE,TRUE,TRUE,TRUE
1288,3.052838,2.5489616,8.143565,5.1652388,10.039661,TRUE,TRUE,TRUE,TRUE
1289,2.941057225,2.589447958,7.866451629,5.082132971,10.02830846,TRUE,TRUE,TRUE,TRUE
1290,3.066382242,2.579410182,7.935430723,5.361066405,10.07255656,TRUE,TRUE,TRUE,TRUE
1291,2.9226788,2.7174224,7.619405,5.297978,10.0372334,TRUE,TRUE,FALSE,FALSE
1292,2.895694196,2.691261095,7.772829865,5.249975302,9.997207425,TRUE,TRUE,TRUE,TRUE
1293,2.9361116,2.7312896,8.103785,5.2135076,10.050065,TRUE,TRUE,TRUE,TRUE
1294,3.006478354,2.607562017,7.995451276,5.340614473,10.04529588,TRUE,TRUE,TRUE,TRUE
1295,2.8666316,2.6958512,7.770335,5.127026,9.9768902,TRUE,TRUE,FALSE,FALSE
1296,2.946302,2.6860928,8.147075,5.3050172,10.0160786,TRUE,TRUE,TRUE,TRUE
1297,2.9004452,2.5823456,7.931795,5.147138,10.138499,TRUE,TRUE,TRUE,TRUE
1298,2.957882,2.633192,7.862765,5.4779804,10.0764218,TRUE,TRUE,FALSE,FALSE
1299,2.937038,2.7343712,7.745765,5.3713868,10.0209338,TRUE,TRUE,FALSE,FALSE
1300,3.0245828,2.5053056,7.748105,5.1742892,10.100351,TRUE,TRUE,TRUE,TRUE
1301,2.922243817,2.492217043,8.002465722,5.230074565,10.10117605,TRUE,TRUE,FALSE,FALSE
1302,2.921674935,2.505364666,8.176469768,5.169309382,9.972164025,TRUE,TRUE,FALSE,FALSE
1303,2.8893284,2.5956992,7.979765,5.0274716,9.970301,TRUE,TRUE,FALSE,FALSE
1304,3.007283388,2.561023474,8.027446823,5.152521622,10.10714073,TRUE,TRUE,TRUE,TRUE
1305,2.8800644,2.7112592,8.018375,5.3764148,10.1166506,TRUE,TRUE,TRUE,TRUE
1306,3.0588596,2.7184496,7.865105,5.373398,9.9834794,FALSE,TRUE,TRUE,FALSE
1307,2.911585621,2.603443692,8.156834717,5.276772031,10.06364765,TRUE,TRUE,TRUE,TRUE
1308,3.0889676,2.5926176,7.667375,5.0837852,9.982439,FALSE,TRUE,TRUE,FALSE
1309,3.0787772,2.6943104,8.123675,5.1189812,10.1221994,TRUE,TRUE,TRUE,TRUE
1310,2.9986436,2.6681168,7.720025,5.4729524,9.968567,FALSE,TRUE,FALSE,FALSE
1311,2.955566,2.6932832,7.627595,4.9902644,10.1013914,TRUE,TRUE,FALSE,FALSE
1312,2.994006216,2.663168225,7.908344495,5.23770965,10.04867594,TRUE,TRUE,TRUE,TRUE
1313,3.0653444,2.5885088,8.166965,5.4618908,10.0035938,FALSE,TRUE,TRUE,FALSE
1314,2.953842532,2.666438181,7.737272561,5.339151032,10.09807136,TRUE,TRUE,FALSE,FALSE
1315,2.955941896,2.693806211,7.81064167,5.20642816,10.1166924,TRUE,TRUE,TRUE,TRUE
1316,3.015145529,2.691582326,8.142264593,5.213757868,10.0370199,TRUE,TRUE,TRUE,TRUE
1317,2.9175836,2.5761824,7.980935,5.3955212,10.140233,TRUE,TRUE,TRUE,TRUE
1318,2.96483,2.6799296,7.890845,5.403566,10.135031,TRUE,TRUE,TRUE,TRUE
1319,3.071366,2.5171184,7.723535,4.986242,10.115957,TRUE,TRUE,TRUE,TRUE
1320,2.9134148,2.6496272,8.038265,5.3371964,9.984173,TRUE,TRUE,TRUE,TRUE
1321,2.959464255,2.589314519,8.032908582,5.252761683,10.05849031,TRUE,TRUE,TRUE,TRUE
1322,3.0417212,2.50736,7.849895,5.2497092,10.0785026,TRUE,TRUE,TRUE,TRUE
1323,3.091266881,2.657089322,7.683246543,5.197789867,10.07860697,TRUE,TRUE,TRUE,TRUE
1324,2.941571634,2.653310021,7.861866899,5.383732984,9.972470301,TRUE,TRUE,TRUE,TRUE
1325,2.977086555,2.647975328,7.930019593,5.371813215,10.09683553,TRUE,TRUE,TRUE,TRUE
1326,3.0106868,2.5248224,7.866275,5.2949612,10.1395394,TRUE,TRUE,TRUE,TRUE
1327,2.8833068,2.6136752,7.672055,5.3904932,10.1204654,TRUE,TRUE,FALSE,FALSE
1328,2.9050772,2.6182976,7.899035,5.1732836,10.1353778,TRUE,TRUE,TRUE,TRUE
1329,2.8990556,2.5027376,7.643975,5.2647932,10.1371118,TRUE,TRUE,FALSE,FALSE
1330,3.09221,2.5017104,8.051135,5.3673644,10.0524926,FALSE,TRUE,TRUE,FALSE
1331,3.0611756,2.5643696,7.621745,5.3150732,10.0351526,FALSE,TRUE,FALSE,FALSE
1332,2.8911812,2.6619536,7.722365,5.413622,9.973769,TRUE,TRUE,FALSE,FALSE
1333,2.9453756,2.5119824,7.741085,5.4367508,10.1052062,TRUE,TRUE,FALSE,FALSE
1334,3.0880412,2.5962128,7.847555,5.2295972,10.1215058,TRUE,TRUE,TRUE,TRUE
1335,2.9759468,2.4986288,7.897865,5.3502692,10.0039406,TRUE,TRUE,TRUE,TRUE
1336,3.0241196,2.7323168,7.670885,5.19239,10.0244018,TRUE,TRUE,TRUE,TRUE
1337,3.033685734,2.669398181,7.925673674,5.340834451,10.09879821,TRUE,TRUE,TRUE,TRUE
1338,3.075998,2.5114688,7.737575,5.0747348,10.0042874,FALSE,TRUE,TRUE,FALSE
1339,2.9819684,2.723072,7.920095,5.09183,10.1163038,TRUE,TRUE,FALSE,FALSE
1340,2.903178372,2.659940051,7.85420142,5.385740966,10.129299,TRUE,TRUE,FALSE,FALSE
1341,3.007308698,2.664197823,7.782278795,5.320969397,10.08842907,TRUE,TRUE,TRUE,TRUE
1342,2.8874756,2.684552,7.943495,5.4478124,10.063937,TRUE,TRUE,FALSE,FALSE
1343,2.876775961,2.502550461,7.813079252,5.20578758,10.01681678,TRUE,TRUE,FALSE,FALSE
1344,3.0440372,2.6080256,8.124845,5.0234492,10.131563,TRUE,TRUE,TRUE,TRUE
1345,3.01115,2.6686304,7.702475,5.458874,10.0611626,TRUE,TRUE,FALSE,FALSE
1346,3.035034172,2.599771744,7.967668492,5.158493377,10.06253982,TRUE,TRUE,TRUE,TRUE
1347,2.9847476,2.5361216,8.144735,5.277866,10.0736474,TRUE,TRUE,TRUE,TRUE
1348,2.948356807,2.620546291,7.743235138,5.103371788,10.05823568,TRUE,TRUE,TRUE,TRUE
1349,2.88377,2.6470592,8.085065,5.4568628,10.1131826,TRUE,TRUE,TRUE,TRUE
1350,2.8865492,2.5212272,7.861595,5.1793172,10.0642838,TRUE,TRUE,FALSE,FALSE
1351,2.869874,2.6444912,7.618235,5.031494,9.9800114,TRUE,TRUE,FALSE,FALSE
1352,3.0903572,2.7297488,7.700135,5.4045716,10.1357246,TRUE,TRUE,FALSE,FALSE
1353,2.902620933,2.55010139,7.892046854,5.187680465,9.983540141,TRUE,TRUE,FALSE,FALSE
1354,2.948478679,2.687254426,8.070428337,5.315685497,10.08083143,TRUE,TRUE,TRUE,TRUE
1355,3.0218036,2.599808,7.724705,5.0083652,10.1031254,TRUE,TRUE,TRUE,TRUE
1356,2.916194,2.54588,7.746935,5.303006,9.9716882,TRUE,TRUE,FALSE,FALSE
1357,3.0741452,2.7235856,7.930625,5.1863564,10.1339906,TRUE,TRUE,TRUE,TRUE
1358,3.0685868,2.5196864,7.968065,5.4578684,10.0313378,FALSE,TRUE,TRUE,FALSE
1359,2.9212892,2.728208,7.785545,5.4025604,10.0074086,TRUE,TRUE,FALSE,FALSE
1360,3.0704396,2.7128,7.762145,5.4518348,10.0712198,TRUE,TRUE,FALSE,FALSE
1361,2.8749692,2.651168,7.860425,5.3522804,10.0757282,TRUE,TRUE,TRUE,TRUE
1362,3.004202,2.735912,7.687265,5.1893732,9.985907,FALSE,TRUE,TRUE,FALSE
1363,3.066734,2.7220448,7.846385,5.1491492,10.1024318,TRUE,TRUE,TRUE,TRUE
1364,3.043574,2.489384,8.164625,5.0978636,9.9907622,FALSE,TRUE,TRUE,FALSE
1365,2.989025976,2.586260367,8.169426018,5.218225769,10.10930703,TRUE,TRUE,TRUE,TRUE
1366,2.968981918,2.641036968,8.161044542,5.137924069,10.06289661,TRUE,TRUE,TRUE,TRUE
1367,2.939228435,2.551236833,8.141959048,5.16749512,10.03176127,TRUE,TRUE,TRUE,TRUE
1368,2.9398172,2.6234336,7.978595,5.137082,10.119425,TRUE,TRUE,TRUE,TRUE
1369,3.01733684,2.554704155,7.961078795,5.077552542,9.984240625,FALSE,TRUE,TRUE,FALSE
1370,3.085262,2.4888704,8.176325,5.338202,10.046597,FALSE,TRUE,TRUE,FALSE
1371,3.077378657,2.67645211,7.879212078,5.130003574,10.03403168,FALSE,TRUE,TRUE,FALSE
1372,2.8981292,2.6480864,8.095595,4.9942868,9.9765434,TRUE,TRUE,FALSE,FALSE
1373,3.0199508,2.6013488,8.099105,4.9882532,10.003247,TRUE,TRUE,TRUE,TRUE
1374,2.9791892,2.6285696,8.054645,5.4146276,10.133297,TRUE,TRUE,TRUE,TRUE
1375,2.8972028,2.7092048,7.991465,5.21753,10.1319098,TRUE,TRUE,TRUE,TRUE
1376,2.9912324,2.5844,7.945835,5.4116108,9.9689138,FALSE,TRUE,TRUE,FALSE
1377,3.0153188,2.6301104,7.801925,5.4357452,10.1291354,TRUE,TRUE,FALSE,FALSE
1378,3.0560804,2.5135232,8.067515,5.0103764,9.9987386,FALSE,TRUE,TRUE,FALSE
1379,3.058087757,2.604652615,7.963297044,5.106177749,10.12050282,TRUE,TRUE,TRUE,TRUE
1380,2.886086,2.5160912,8.113145,5.0244548,10.025789,TRUE,TRUE,FALSE,FALSE
1381,3.0523748,2.57156,7.655675,5.3392076,10.1364182,TRUE,TRUE,FALSE,FALSE
1382,3.0778508,2.6937968,7.677905,5.4206612,10.0989638,TRUE,TRUE,FALSE,FALSE
1383,3.091690476,2.576623057,7.916716651,5.129390712,10.02921235,FALSE,TRUE,TRUE,FALSE
1384,3.0533012,2.62292,7.636955,5.2919444,10.1128358,TRUE,TRUE,FALSE,FALSE
1385,2.9866004,2.7061232,7.650995,5.1964124,10.0920278,TRUE,TRUE,TRUE,TRUE
1386,2.899982,2.4924656,7.607705,5.3351852,10.0278698,TRUE,TRUE,FALSE,FALSE
1387,3.0537644,2.702528,8.141225,5.4015548,9.9786242,FALSE,TRUE,TRUE,FALSE
1388,2.986200213,2.630885821,7.683690584,5.107968189,10.02170665,TRUE,TRUE,TRUE,TRUE
1389,2.973543536,2.663616692,7.996109352,5.049609101,10.04812467,TRUE,TRUE,FALSE,FALSE
1390,3.0912836,2.5684784,8.127185,5.3512748,10.0837046,TRUE,TRUE,TRUE,TRUE
1391,3.096842,2.6629808,7.798415,5.4075884,10.1138762,TRUE,TRUE,TRUE,TRUE
1392,3.013532218,2.614636618,7.900769783,5.190284566,10.01863073,TRUE,TRUE,TRUE,TRUE
1393,2.8708004,2.4981152,7.611215,5.4095996,9.9793178,TRUE,FALSE,FALSE,FALSE
1394,2.8809908,2.715368,7.639295,5.212502,10.0493714,TRUE,TRUE,FALSE,FALSE
1395,2.9097092,2.5936448,8.171645,5.0194268,9.9852134,TRUE,TRUE,FALSE,FALSE
1396,3.022695592,2.74296958,7.726192645,5.094669338,10.03709121,TRUE,TRUE,FALSE,FALSE
1397,3.024708105,2.675378178,7.95964983,5.132500527,10.0800175,TRUE,TRUE,TRUE,TRUE
1398,2.878371018,2.634017211,8.023735163,5.24363431,10.08542991,TRUE,TRUE,TRUE,TRUE
1399,2.934722,2.6439776,7.855745,5.0093708,10.0729538,TRUE,TRUE,FALSE,FALSE
1400,3.0051284,2.522768,7.956365,5.0003204,10.0930682,TRUE,TRUE,TRUE,TRUE
1401,3.010900532,2.556154699,7.717858854,5.128312679,10.03907226,TRUE,TRUE,TRUE,TRUE
1402,3.029306545,2.59081401,8.0688472,5.280273431,10.01495777,TRUE,TRUE,TRUE,TRUE
1403,2.962690646,2.65634461,7.807519856,5.130805842,10.08609323,TRUE,TRUE,TRUE,TRUE
1404,2.978726,2.5042784,8.129525,4.9952924,10.121159,TRUE,TRUE,TRUE,TRUE
1405,3.0130028,2.5320128,8.042945,5.3965268,9.9817454,FALSE,TRUE,TRUE,FALSE
1406,2.9055404,2.5166048,7.906055,5.448818,10.1100614,TRUE,TRUE,FALSE,FALSE
1407,3.01332369,2.713900656,7.980233007,5.267841873,10.02363429,TRUE,TRUE,TRUE,TRUE
1408,2.8805276,2.66144,7.909565,5.378426,10.0680986,TRUE,TRUE,TRUE,TRUE
1409,3.069612357,2.60505655,7.811713758,5.468539037,10.08298266,TRUE,TRUE,FALSE,FALSE
1410,2.948618,2.6886608,7.749275,4.99127,10.0504118,TRUE,TRUE,FALSE,FALSE
1411,2.9935484,2.6008352,8.055815,5.0335052,10.1104082,TRUE,TRUE,TRUE,TRUE
1412,3.081421132,2.69325751,7.91694493,5.274539253,10.08737046,TRUE,TRUE,TRUE,TRUE
1413,3.044660691,2.599194175,7.935274846,5.390842593,10.12377921,TRUE,TRUE,TRUE,TRUE
1414,2.997254,2.5648832,7.628765,5.2165244,10.0965362,TRUE,TRUE,TRUE,TRUE
1415,2.9166572,2.5802912,8.157605,5.4055772,10.0087958,TRUE,TRUE,TRUE,TRUE
1416,3.0009596,2.69996,8.136545,5.3945156,10.0368866,TRUE,TRUE,TRUE,TRUE
1417,2.939959021,2.616501583,7.969576645,5.019602585,10.00319458,TRUE,TRUE,FALSE,FALSE
1418,2.994938,2.653736,8.024225,5.4759692,10.0403546,TRUE,TRUE,TRUE,TRUE
1419,2.9273108,2.6547632,8.073365,5.3613308,9.9779306,TRUE,TRUE,TRUE,TRUE
1420,2.9736308,2.4940064,7.659185,5.1079196,10.0573478,TRUE,TRUE,FALSE,FALSE
1421,3.011875151,2.622792949,7.836247185,5.342163874,10.05782282,TRUE,TRUE,TRUE,TRUE
1422,3.0954524,2.5191728,7.887335,5.3311628,9.9872942,FALSE,TRUE,TRUE,FALSE
1423,2.98799,2.6891744,8.182175,5.0727236,10.1145698,TRUE,TRUE,FALSE,FALSE
1424,2.9750204,2.5597472,8.060495,5.4649076,10.1156102,TRUE,TRUE,TRUE,TRUE
1425,2.900882522,2.653327127,7.71636984,5.218938535,10.07972711,TRUE,TRUE,TRUE,TRUE
1426,3.072433045,2.509388775,7.909728092,5.094907814,10.12154089,TRUE,TRUE,TRUE,TRUE
1427,2.936786051,2.536456308,7.830938176,5.15074498,10.10202924,TRUE,TRUE,TRUE,TRUE
1428,2.973184308,2.499805631,7.898250233,5.185814956,10.01173598,TRUE,TRUE,TRUE,TRUE
1429,2.950985507,2.610904183,7.67626282,5.14695018,10.13149766,TRUE,TRUE,TRUE,TRUE
1430,2.93009,2.6917424,8.116655,5.1944012,9.992843,TRUE,TRUE,TRUE,TRUE
1431,2.942410338,2.565952877,8.031538059,5.303689744,10.0910848,TRUE,TRUE,TRUE,TRUE
1432,2.962492395,2.613568946,7.928446037,5.347661442,10.01616635,TRUE,TRUE,TRUE,TRUE
1433,2.909246,2.6213792,7.640465,5.2838996,10.0479842,TRUE,TRUE,FALSE,FALSE
1434,3.0352364,2.6414096,8.100275,5.4608852,10.0833578,TRUE,TRUE,TRUE,TRUE
1435,2.99464412,2.655806455,7.806455417,5.255205322,9.971474527,FALSE,TRUE,TRUE,FALSE
1436,3.0477428,2.5751552,8.177495,5.4749636,10.0233614,FALSE,TRUE,TRUE,FALSE
1437,2.91944826,2.602002636,7.961510796,5.157511586,10.06546896,TRUE,TRUE,TRUE,TRUE
1438,2.8786748,2.5879952,7.661525,5.2064684,9.9942302,TRUE,TRUE,FALSE,FALSE
1439,2.9907692,2.6095664,7.632275,5.1632276,9.9761966,TRUE,TRUE,TRUE,TRUE
1440,3.0074444,2.7389936,7.635785,5.021438,10.1374586,TRUE,TRUE,FALSE,FALSE
1441,2.8763588,2.63576,7.958705,5.2446812,9.9758498,TRUE,TRUE,TRUE,TRUE
1442,3.0583964,2.630624,7.800755,5.0787572,10.1260142,TRUE,TRUE,TRUE,TRUE
1443,2.9129516,2.538176,8.162285,5.0154044,10.0462502,TRUE,TRUE,FALSE,FALSE
1444,3.0639548,2.6090528,8.083895,4.9993148,10.001513,FALSE,TRUE,TRUE,FALSE
1445,2.978351536,2.540577934,7.717306409,5.29548124,10.07295113,TRUE,TRUE,TRUE,TRUE
1446,2.923142,2.5679648,8.037095,5.4347396,10.0018598,TRUE,TRUE,TRUE,TRUE
